transaction_id,user_id,transaction_amount,transaction_type,transaction_time,location,is_foreign_transaction,device_type,is_new_device,is_new_location,account_age_days,avg_transaction_amount,transactions_last_24h,failed_logins_24h,time_since_last_txn,txn_hour,is_weekend,is_fraud
T0045417,U5528,7119.99,UPI,09-06-2024 13:19,Hyderabad,0,Tablet,0,0,306,6687.31,4,2,1298,13,1,0
T0003916,U1399,6894.69,IMPS,06-12-2024 14:47,Mumbai,0,Mobile,0,0,2546,6059.34,2,1,795,14,0,0
T0098441,U10825,4134.51,NEFT,30-04-2024 23:07,Mumbai,0,Mobile,0,0,1924,4350.93,2,1,274,23,0,0
T0057409,U6742,1947.78,UPI,24-01-2024 07:50,Hyderabad,0,Desktop,1,0,1035,2698.26,2,0,622,7,0,0
T0059652,U6959,1870.62,IMPS,22-02-2024 04:23,Bangalore,0,Desktop,0,0,129,1840.59,2,0,699,4,0,0
T0071171,U8123,3993.5,RTGS,01-07-2024 20:31,Delhi,0,Mobile,0,0,2157,4341.28,4,0,1318,20,0,0
T0099625,U10944,5313.1,RTGS,07-11-2024 15:56,Mumbai,0,Desktop,1,0,1343,3128.73,2,1,562,15,0,0
T0087608,U9731,2973.42,RTGS,17-07-2024 12:44,Hyderabad,0,Desktop,0,0,2236,3416.3,1,0,1185,12,0,0
T0008529,U1859,2537.1,NEFT,11-04-2024 16:40,Bangalore,0,Mobile,1,0,2587,3324.06,0,1,1244,16,0,0
T0023315,U3345,2521.63,UPI,20-05-2024 10:30,Delhi,0,Mobile,0,0,1520,4637.89,3,1,548,10,0,0
T0038504,U4856,10447.98,IMPS,07-12-2024 03:40,Delhi,0,Desktop,1,0,2412,3860.71,1,0,954,3,1,1
T0047066,U5694,3711.02,NEFT,11-12-2024 08:54,Delhi,0,Mobile,0,0,946,3800.66,1,1,1317,8,0,0
T0001576,U1158,2433.36,POS,21-03-2024 01:12,Hyderabad,0,Desktop,0,0,2926,3766.96,3,0,231,1,0,0
T0020491,U3062,6140.76,RTGS,12-03-2024 11:47,Mumbai,0,Mobile,0,0,1505,5692.29,2,0,1031,11,0,0
T0021503,U3159,5487.91,IMPS,07-01-2024 20:22,Hyderabad,0,Desktop,0,0,2790,4020,3,0,1415,20,1,0
T0056528,U6648,3405.89,RTGS,24-05-2024 21:36,Kolkata,0,Mobile,0,0,488,3249.16,0,0,866,21,0,0
T0087694,U9739,3280.82,NEFT,06-07-2024 02:04,Kolkata,0,Desktop,0,0,3479,4201.51,1,1,361,2,1,0
T0084321,U9406,4888.49,IMPS,06-11-2024 11:22,Bangalore,0,Mobile,0,0,2423,5014.78,1,1,425,11,0,0
T0058943,U6887,2815.57,NEFT,08-04-2024 04:31,Chennai,0,Mobile,0,0,781,3581.63,3,0,211,4,0,0
T0085455,U9513,5081.79,IMPS,05-09-2024 19:46,Mumbai,0,Mobile,0,0,259,3894.09,2,0,45,19,0,0
T0074303,U8432,3271.45,UPI,16-04-2024 06:36,Bangalore,0,Mobile,0,0,3476,2742,3,0,1063,6,0,0
T0053289,U6327,2726.39,RTGS,19-04-2024 05:50,Chennai,0,Mobile,0,0,3295,3150.02,2,1,87,5,0,0
T0016198,U2622,5217.67,IMPS,06-05-2024 16:07,Kolkata,0,Mobile,0,0,241,5572.72,15,0,1,16,0,1
T0052862,U6284,3870.21,IMPS,05-08-2024 23:31,Bangalore,0,Mobile,0,0,1197,4470.09,0,0,1417,23,0,0
T0020677,U3081,3302.57,UPI,08-02-2024 23:09,Bangalore,0,Mobile,0,0,1140,3838.23,1,0,1272,23,0,0
T0091585,U10124,4166.83,NEFT,22-11-2024 04:29,Bangalore,0,Mobile,0,0,3600,4043.64,1,0,971,4,0,0
T0092466,U10209,5353.11,IMPS,16-03-2024 04:50,Hyderabad,0,Tablet,0,0,1650,4489.25,2,1,940,4,1,0
T0014563,U2461,3599.97,NEFT,02-08-2024 14:58,Chennai,0,Mobile,0,0,1008,4789.84,5,0,355,14,0,0
T0035086,U4515,4021.24,RTGS,24-12-2024 10:19,Mumbai,0,Mobile,0,0,1941,4338.49,2,0,32,10,0,0
T0052350,U6231,273.4895124,IMPS,27-03-2024 05:00,Bangalore,0,Mobile,0,1,876,2683.31,8,1,346,5,0,1
T0090241,U9988,8608.65,IMPS,26-06-2024 22:44,Mumbai,1,Mobile,1,1,2156,4747.18,3,0,921,22,0,1
T0098791,U10863,4959.06,NEFT,17-01-2024 18:02,Kolkata,0,Mobile,0,0,1667,5268.11,1,0,676,18,0,0
T0006739,U1680,4968.24,ATM Withdrawal,11-09-2024 09:57,Chennai,0,Mobile,0,0,2077,4067.38,2,2,1176,9,0,0
T0063511,U7348,5732.2,ATM Withdrawal,29-11-2024 12:43,Kolkata,0,Mobile,0,0,2545,5520.44,2,0,992,12,0,0
T0034703,U4481,1124.14,POS,10-12-2024 14:22,Chennai,0,Mobile,0,0,2463,2693.11,1,0,893,14,0,0
T0081304,U9114,4443.48,POS,18-12-2024 11:03,Delhi,0,Mobile,0,0,297,2767.86,1,0,1432,11,0,0
T0066325,U7628,2956.88,NEFT,01-06-2024 18:23,Chennai,0,Mobile,0,0,2648,2752.23,2,0,88,18,1,0
T0057556,U6754,5248.58,RTGS,28-03-2024 03:41,Hyderabad,0,Mobile,0,0,1345,5350.45,2,0,665,3,0,0
T0068395,U7837,325.3325135,UPI,07-07-2024 04:40,Hyderabad,0,Mobile,0,1,2749,3327.35,6,1,1166,4,1,1
T0018057,U2816,3867.55,UPI,12-03-2024 11:23,Kolkata,1,Tablet,0,0,492,2970.98,1,0,845,11,0,0
T0079296,U8915,4286.77,UPI,05-05-2024 23:42,Mumbai,0,Mobile,0,0,1189,3956.98,4,1,1289,23,1,0
T0011480,U2153,3237.43,POS,15-05-2024 20:42,Delhi,0,Mobile,0,1,3038,3741.31,3,1,579,20,0,0
T0062657,U7263,4312.6,IMPS,23-07-2024 00:26,Delhi,0,Mobile,1,0,938,4271.41,2,0,1061,0,0,0
T0050558,U6050,4434.8,IMPS,21-10-2024 04:28,Kolkata,0,Mobile,0,0,1705,4352.08,2,1,513,4,0,0
T0055968,U6591,3723.03,UPI,17-10-2024 06:38,Bangalore,0,Mobile,0,0,3639,3907.71,3,0,88,6,0,0
T0001972,U1198,3730.42,NEFT,23-02-2024 07:41,Chennai,0,Mobile,0,0,1393,4395.9,2,0,1246,7,0,0
T0023341,U3347,4255.13,IMPS,15-06-2024 06:23,Delhi,0,Desktop,0,0,381,2602.69,0,0,1395,6,1,0
T0082597,U9243,4128.58,UPI,27-04-2024 14:00,Delhi,0,Mobile,0,0,2628,5328.47,3,0,251,14,1,0
T0010912,U2096,2302.89,UPI,29-01-2024 02:28,Chennai,0,Desktop,0,0,2620,4538.08,0,1,402,2,0,0
T0073098,U8314,381.3819228,IMPS,11-12-2024 04:51,Bangalore,0,Mobile,0,1,2404,5309.25,6,0,936,4,0,1
T0003832,U1392,2139.08,NEFT,31-10-2024 11:47,Chennai,0,Mobile,0,0,463,3154.28,1,0,518,11,0,0
T0021216,U3131,2492.99,UPI,12-11-2024 14:59,Bangalore,0,Mobile,0,0,2069,2861.85,0,0,592,14,0,0
T0082792,U9262,3286.21,NEFT,27-03-2024 19:22,Bangalore,0,Mobile,0,1,2242,4193.74,1,1,1235,19,0,0
T0031384,U4149,3154.57,UPI,10-11-2024 08:28,Delhi,0,Desktop,0,0,3216,3715.85,4,0,419,8,1,0
T0024985,U3515,3880.59,UPI,02-07-2024 07:44,Delhi,0,Mobile,0,0,1494,2782.21,1,0,1123,7,0,0
T0088712,U9837,3353.63,UPI,22-07-2024 10:50,Bangalore,0,Mobile,0,0,2001,3350.77,1,0,120,10,0,0
T0060854,U7080,4485.17,NEFT,18-01-2024 00:05,Chennai,0,Mobile,0,0,1474,3705.82,1,0,1076,0,0,0
T0006871,U1693,3730.72,UPI,30-10-2024 14:42,Chennai,0,Mobile,0,0,2527,3266.37,1,1,664,14,0,0
T0023842,U3399,4810.16,NEFT,09-08-2024 13:40,Delhi,0,Mobile,0,1,1517,3491.7,1,1,932,13,0,0
T0000773,U1077,4044.52,ATM Withdrawal,09-11-2024 01:04,Mumbai,1,Mobile,0,0,2746,4522.32,2,2,26,1,1,0
T0008632,U1869,4500.99,POS,12-02-2024 13:08,Chennai,0,Mobile,0,0,153,4370.61,0,1,588,13,0,0
T0052883,U6286,5890.33,IMPS,18-05-2024 15:35,Kolkata,0,Tablet,0,0,687,4987.07,3,0,1097,15,1,0
T0047647,U5754,3773.63,POS,03-03-2024 05:28,Kolkata,0,Mobile,0,0,914,4378.29,1,0,447,5,1,0
T0053844,U6378,2768.38,UPI,19-01-2024 10:26,Kolkata,0,Mobile,0,0,2552,3312.54,4,0,909,10,0,0
T0010642,U2071,5802.16,POS,23-02-2024 17:34,Kolkata,0,Mobile,0,0,730,4475.7,6,1,1364,17,0,0
T0057544,U6753,2571.42,NEFT,21-01-2024 08:32,Mumbai,0,Desktop,0,0,2953,2627.91,2,0,1306,8,1,0
T0006997,U1704,2976.22,ATM Withdrawal,11-12-2024 09:40,Hyderabad,0,Desktop,0,0,2803,2435.08,0,0,987,9,0,0
T0070597,U8066,150.6637392,UPI,02-09-2024 15:27,Delhi,0,Desktop,1,1,2252,3911.37,6,1,819,15,0,1
T0044096,U5394,2974.4,UPI,28-09-2024 13:55,Chennai,0,Tablet,0,0,1753,3102.24,2,0,1413,13,1,0
T0048735,U5870,5785.7,IMPS,31-01-2024 15:53,Chennai,0,Mobile,0,0,727,4599.49,5,0,519,15,0,0
T0080758,U9062,3575.61,NEFT,23-08-2024 00:40,Mumbai,0,Desktop,0,0,1790,4875.44,10,2,3,0,0,1
T0011342,U2140,3208.38,RTGS,18-02-2024 11:06,Delhi,0,Desktop,0,0,1165,2866.67,3,0,920,11,1,0
T0067533,U7750,5868.92,IMPS,17-05-2024 05:19,Kolkata,0,Desktop,0,0,3644,4112.55,2,0,356,5,0,0
T0099633,U10944,2087.33,RTGS,11-11-2024 01:39,Mumbai,0,Tablet,0,0,1343,3128.73,1,0,512,1,0,0
T0060733,U7069,8023.38,UPI,26-01-2024 09:57,Kolkata,1,Mobile,0,0,480,6578.95,3,0,957,3,0,1
T0054167,U6412,3434.88,UPI,05-06-2024 16:52,Delhi,0,Mobile,0,0,665,3423.48,2,0,554,16,0,0
T0066801,U7676,3975.86,NEFT,12-12-2024 05:08,Chennai,0,Desktop,0,0,3131,4018.73,2,1,291,5,0,0
T0086874,U9659,3196.21,UPI,13-09-2024 02:33,Hyderabad,0,Mobile,0,0,1070,2948.96,1,1,69,2,0,0
T0076815,U8681,2900.02,UPI,28-09-2024 20:18,Hyderabad,0,Mobile,0,0,2135,3825.28,3,0,1080,20,1,0
T0063980,U7394,5179.14,NEFT,18-07-2024 22:54,Delhi,0,Mobile,0,0,1541,5723.93,12,0,3,22,0,1
T0079600,U8944,7129.6,POS,16-01-2024 01:33,Mumbai,0,Desktop,0,0,1780,4508.76,2,0,475,1,0,0
T0095689,U10543,2806.39,IMPS,13-01-2024 03:18,Chennai,0,Desktop,0,0,1847,2389.57,2,0,54,3,1,0
T0063642,U7362,4196.05,RTGS,13-07-2024 11:31,Chennai,0,Desktop,1,0,2290,4086.34,2,0,1213,11,1,0
T0015038,U2507,5660.58,IMPS,13-06-2024 04:00,Delhi,0,Mobile,0,0,604,4136.33,3,0,384,4,0,0
T0030326,U4045,5082.19,UPI,21-07-2024 21:01,Hyderabad,0,Mobile,0,0,858,5326.45,0,0,278,21,1,0
T0004928,U1497,5432.99,UPI,08-01-2024 08:21,Mumbai,0,Mobile,0,0,136,3817.59,3,1,1437,8,0,0
T0010250,U2032,4622.17,RTGS,23-02-2024 05:47,Mumbai,0,Mobile,0,0,480,5100.66,1,0,530,5,0,0
T0014848,U2485,1498.54,IMPS,05-07-2024 18:11,Chennai,0,Mobile,0,0,1456,2886.19,5,1,1091,18,0,0
T0031619,U4171,4522.17,POS,26-01-2024 21:44,Mumbai,0,Mobile,0,0,1361,3607.55,2,1,147,21,0,0
T0029277,U3941,2443.09,RTGS,01-06-2024 09:16,Bangalore,0,Mobile,0,0,2782,3845.82,2,0,1202,9,1,0
T0044981,U5485,3680.55,NEFT,16-05-2024 18:14,Hyderabad,0,Mobile,0,1,3624,4095.33,4,1,1209,18,0,0
T0037167,U4727,3721.54,POS,12-07-2024 12:09,Delhi,0,Mobile,0,0,492,3388.62,5,0,593,12,0,0
T0055448,U6540,7850.13,IMPS,25-12-2024 20:04,Kolkata,0,Mobile,0,0,2776,7727.83,3,0,76,20,0,0
T0092929,U10255,5939.32,RTGS,03-10-2024 14:30,Bangalore,0,Mobile,0,0,3127,5647.04,1,0,2,14,0,0
T0002016,U1202,1980.53,IMPS,29-05-2024 12:36,Hyderabad,0,Mobile,0,0,2868,2980.83,1,1,802,12,0,0
T0099760,U10958,2910.17,RTGS,16-11-2024 07:50,Mumbai,0,Mobile,0,0,143,3320.67,18,0,4,7,1,1
T0033593,U4369,4189.86,UPI,08-07-2024 11:09,Mumbai,0,Mobile,0,0,2650,4405.57,1,1,707,11,0,0
T0077798,U8777,6231.1,UPI,24-08-2024 01:39,Delhi,0,Mobile,0,0,1244,5557.71,1,1,420,1,1,0
T0068335,U7829,6237.74,NEFT,22-09-2024 13:37,Hyderabad,0,Desktop,1,0,1367,1151.3,1,0,745,13,1,1
T0073853,U8388,4705.88,IMPS,02-01-2025 09:45,Mumbai,0,Mobile,0,0,946,5329.97,1,0,1373,9,0,0
T0056201,U6613,4258.55,ATM Withdrawal,09-03-2024 10:10,Mumbai,0,Mobile,0,0,2161,4064.51,2,0,1080,10,1,0
T0041221,U5118,3636.84,UPI,20-11-2024 22:38,Kolkata,0,Mobile,0,0,3489,4690.8,3,0,181,22,0,0
T0051394,U6133,3570.12,NEFT,06-10-2024 02:39,Mumbai,0,Desktop,1,0,2209,4896.41,0,0,1225,2,1,0
T0042055,U5197,4772.98,UPI,27-03-2024 21:39,Delhi,0,Tablet,0,0,495,3620.94,4,0,1135,21,0,0
T0007818,U1789,5260.93,ATM Withdrawal,02-07-2024 02:49,Delhi,0,Mobile,0,0,3151,3729.84,0,1,626,2,0,0
T0070197,U8027,1500.17,NEFT,29-06-2024 14:28,Chennai,0,Mobile,0,0,1259,2815.75,2,1,978,3,0,1
T0041387,U5133,3936.38,NEFT,16-04-2024 04:42,Bangalore,0,Mobile,0,0,1231,3314.3,2,0,503,4,0,0
T0063045,U7303,3854.03,IMPS,12-04-2024 03:22,Hyderabad,0,Mobile,0,0,445,3132.3,1,0,156,3,0,0
T0063976,U7394,4614.5,UPI,16-07-2024 12:01,Delhi,0,Mobile,0,0,1541,5723.93,2,2,30,12,0,0
T0035760,U4582,5171.76,ATM Withdrawal,29-09-2024 00:03,Mumbai,0,Mobile,0,0,1260,4151.31,1,0,781,0,1,0
T0047432,U5731,6164.36,UPI,08-04-2024 21:37,Hyderabad,1,Desktop,1,0,988,5102.37,2,0,1183,21,0,0
T0098372,U10818,4280.18,RTGS,27-08-2024 14:41,Delhi,0,Mobile,0,0,704,4246.27,2,0,491,14,0,0
T0047689,U5760,2388.74,IMPS,14-09-2024 08:34,Kolkata,0,Mobile,0,0,288,1362.89,3,1,53,8,1,0
T0024464,U3461,5570.32,NEFT,02-01-2025 08:04,Chennai,1,Desktop,0,0,982,5436.22,3,0,857,8,0,0
T0087497,U9720,3339.62,IMPS,27-06-2024 17:11,Delhi,0,Desktop,0,0,1359,3838.04,6,1,311,17,0,0
T0041644,U5157,3108.8,UPI,05-09-2024 15:37,Chennai,0,Mobile,0,0,1671,4515.32,3,0,1030,15,0,0
T0026230,U3632,3153.3,UPI,19-09-2024 08:27,Bangalore,0,Desktop,0,0,1305,3562.93,5,1,1279,8,0,0
T0031841,U4195,3052.89,UPI,26-11-2024 10:03,Mumbai,0,Tablet,0,1,273,2357.19,1,1,71,10,0,0
T0035752,U4581,3165.22,IMPS,27-01-2024 17:25,Hyderabad,0,Mobile,0,0,1190,3908.26,1,0,1319,17,1,0
T0035551,U4561,1489.11,UPI,23-04-2024 03:57,Mumbai,0,Desktop,1,0,1945,3829.23,3,0,848,3,0,0
T0095541,U10527,4271.64,UPI,17-04-2024 07:54,Bangalore,0,Tablet,0,1,2903,5413.17,4,0,194,7,0,0
T0059512,U6945,4188.17,NEFT,07-03-2024 10:38,Delhi,0,Mobile,0,0,3315,3139,3,0,810,10,0,0
T0094788,U10450,4219,ATM Withdrawal,29-06-2024 10:59,Bangalore,0,Mobile,0,0,1694,4359.5,0,0,1424,10,1,0
T0000641,U1064,3302.38,POS,02-03-2024 06:49,Hyderabad,0,Mobile,0,0,2807,4212.58,1,0,475,6,1,0
T0072491,U8254,3653.08,ATM Withdrawal,13-05-2024 21:05,Delhi,0,Mobile,0,0,3329,3685.03,2,4,1012,21,0,0
T0032631,U4272,3745.17,ATM Withdrawal,02-08-2024 16:20,Bangalore,0,Mobile,0,0,1756,4290.97,2,1,573,16,0,0
T0059324,U6927,2293.79,IMPS,08-02-2024 18:00,Hyderabad,0,Mobile,0,0,458,2662.93,0,0,186,18,0,0
T0046123,U5595,4633.04,ATM Withdrawal,24-06-2024 11:06,Bangalore,0,Mobile,0,0,771,5157.51,6,0,172,11,0,0
T0058796,U6873,6015.39,UPI,09-05-2024 14:55,Bangalore,0,Mobile,0,0,3369,5247.47,1,0,761,14,0,0
T0091306,U10096,6716.655,ATM Withdrawal,04-07-2024 21:42,Delhi,1,Mobile,1,1,3306,2985.52,4,1,1195,21,0,1
T0099030,U10885,2928.31,RTGS,21-10-2024 15:09,Kolkata,0,Mobile,0,0,1427,2953.8,5,2,910,4,0,1
T0074222,U8424,5139.89,POS,24-11-2024 19:48,Kolkata,0,Desktop,0,0,1688,4370.89,2,0,349,19,1,0
T0054508,U6447,5145.91,RTGS,26-04-2024 14:23,Hyderabad,0,Mobile,0,0,1170,5546.18,2,0,417,14,0,0
T0078466,U8842,2069.37,NEFT,14-05-2024 17:35,Hyderabad,0,Mobile,0,0,1775,1628.21,3,1,1038,17,0,0
T0064377,U7436,4216.99,UPI,04-06-2024 14:29,Bangalore,0,Tablet,0,0,3211,3944.87,2,0,596,14,0,0
T0072591,U8263,1873.61,NEFT,25-06-2024 14:40,Hyderabad,0,Mobile,0,0,1405,3577.13,2,0,253,14,0,0
T0066741,U7669,4667.53,IMPS,28-04-2024 00:58,Chennai,0,Desktop,0,0,1417,4541.02,2,1,1012,0,1,0
T0000589,U1059,3927.02,UPI,04-11-2024 04:41,Bangalore,0,Mobile,0,0,1595,3603.06,2,2,913,4,0,0
T0080631,U9050,5864.88,IMPS,18-06-2024 10:41,Mumbai,1,Mobile,1,1,1022,2646.9,1,0,850,10,0,1
T0006512,U1659,4688.56,IMPS,02-08-2024 22:01,Hyderabad,0,Mobile,0,1,3527,4147.47,3,0,1377,22,0,0
T0049516,U5943,3080.55,UPI,29-10-2024 05:04,Kolkata,0,Mobile,0,0,1825,3636,3,0,893,5,0,0
T0081264,U9111,4481.68,UPI,26-09-2024 04:19,Delhi,0,Mobile,0,0,933,3925.92,2,0,915,4,0,0
T0090934,U10061,6680.93,IMPS,04-04-2024 16:55,Mumbai,0,Mobile,0,0,604,4791.62,4,1,801,16,0,0
T0079939,U8979,5511.2,IMPS,28-10-2024 17:13,Chennai,0,Mobile,0,0,306,4474.08,3,1,493,17,0,0
T0090492,U10013,9050.295,IMPS,26-10-2024 12:09,Hyderabad,1,Mobile,1,1,1063,5350.66,2,0,1154,12,1,1
T0075100,U8514,3666.32,IMPS,22-05-2024 19:18,Mumbai,0,Mobile,0,0,3175,4284.42,2,3,17,19,0,0
T0039936,U4992,3816.91,ATM Withdrawal,02-09-2024 09:31,Delhi,0,Mobile,0,0,1922,2999.97,0,0,452,9,0,0
T0048485,U5842,850.45,RTGS,27-05-2024 01:10,Kolkata,0,Mobile,1,0,2593,2361.14,2,0,1302,2,0,1
T0028171,U3829,4233.97,RTGS,01-01-2025 13:19,Bangalore,0,Mobile,0,0,3571,3668.55,3,1,133,13,0,0
T0028144,U3826,5480.81,UPI,18-05-2024 06:36,Hyderabad,0,Desktop,0,0,809,4601.28,3,0,672,6,1,0
T0062414,U7238,2590.64,POS,26-09-2024 07:12,Chennai,0,Mobile,0,0,716,2948.13,0,0,86,2,0,1
T0029426,U3957,4896.85,UPI,05-09-2024 19:01,Chennai,0,Mobile,0,0,3387,4386.49,2,0,1145,19,0,0
T0014779,U2479,2408.8,NEFT,20-04-2024 15:51,Kolkata,0,Mobile,0,0,3480,3950.06,1,0,333,15,1,0
T0096504,U10626,2742.51,ATM Withdrawal,06-09-2024 08:07,Chennai,0,Mobile,0,0,609,2733.34,2,0,355,8,0,0
T0012089,U2215,4160.45,NEFT,18-03-2024 07:26,Mumbai,0,Desktop,0,0,2872,5569.63,1,0,452,7,0,0
T0010879,U2093,5269.36,POS,06-04-2024 18:00,Hyderabad,1,Mobile,0,0,1074,4139.01,2,0,130,18,1,0
T0045844,U5570,4765.78,NEFT,10-07-2024 14:01,Chennai,0,Desktop,0,0,1632,5173.35,1,0,45,14,0,0
T0052970,U6293,2348.74,IMPS,29-10-2024 16:48,Hyderabad,0,Tablet,0,0,1218,3173.51,0,0,1392,16,0,0
T0001574,U1157,3946.05,POS,27-11-2024 19:11,Bangalore,0,Desktop,0,0,408,3698.74,1,0,1347,19,0,0
T0042085,U5200,3034.38,UPI,27-07-2024 17:17,Hyderabad,0,Mobile,0,0,1664,4186.54,5,1,219,17,1,0
T0082883,U9269,4084.29,IMPS,28-07-2024 21:36,Delhi,1,Mobile,1,1,3111,2615.54,1,1,122,21,1,1
T0043115,U5302,6574.01,IMPS,05-01-2024 20:46,Mumbai,0,Mobile,0,0,810,6121.64,0,1,699,20,0,0
T0096689,U10647,1392.56,NEFT,18-06-2024 07:35,Kolkata,0,Mobile,0,1,1785,3314.67,0,0,616,7,0,0
T0001835,U1184,3753.24,NEFT,24-08-2024 09:24,Chennai,0,Desktop,0,0,2958,3641.81,2,0,650,9,1,0
T0011014,U2105,311.3187582,UPI,26-12-2024 22:26,Kolkata,0,Desktop,0,1,2316,6475.06,7,1,879,22,0,1
T0029763,U3992,4095.02,NEFT,19-12-2024 12:52,Delhi,0,Mobile,0,0,123,5781.09,3,0,879,12,0,0
T0019224,U2931,2605.03,ATM Withdrawal,15-03-2024 00:11,Chennai,0,Mobile,0,0,574,2432.45,2,0,1242,0,0,0
T0064437,U7441,2063.64,NEFT,26-01-2024 23:42,Kolkata,0,Mobile,0,0,866,1712.58,4,0,1299,23,0,0
T0007229,U1730,5589.27,UPI,16-01-2024 20:11,Delhi,0,Mobile,0,0,1426,5904.39,2,2,367,20,0,0
T0069877,U7991,3477.07,UPI,17-07-2024 01:40,Mumbai,0,Mobile,0,0,2117,5006.75,2,0,119,1,0,0
T0077283,U8727,3233.08,IMPS,26-11-2024 16:41,Delhi,0,Mobile,0,0,1784,3929.19,1,2,918,16,0,0
T0090498,U10014,417.9175569,UPI,25-11-2024 00:47,Kolkata,0,Mobile,0,1,2940,4649.82,7,0,1103,0,0,1
T0050771,U6071,8204.31,UPI,18-01-2024 18:32,Kolkata,1,Tablet,1,1,1899,3925.79,0,1,736,18,0,1
T0092727,U10236,1252.39,UPI,30-03-2024 19:00,Hyderabad,0,Desktop,0,0,1934,4015.7,2,1,71,19,1,0
T0075808,U8583,1878.47,IMPS,16-10-2024 02:38,Hyderabad,0,Mobile,0,0,2556,3259.37,6,1,843,2,0,0
T0081670,U9150,4122.82,UPI,21-04-2024 18:21,Kolkata,0,Mobile,0,0,3265,4762.12,2,0,1004,18,1,0
T0089591,U9924,4359.79,IMPS,02-08-2024 22:28,Bangalore,0,Desktop,0,0,1407,5079.16,3,1,1025,22,0,0
T0075317,U8536,7539.28,ATM Withdrawal,26-08-2024 23:02,Kolkata,0,Mobile,1,0,167,4340.82,0,0,266,23,0,1
T0081491,U9133,4136.9,IMPS,17-03-2024 15:40,Bangalore,0,Tablet,1,0,3185,2959.44,1,1,1062,15,1,0
T0057133,U6711,2425.12,NEFT,07-03-2024 22:54,Bangalore,0,Tablet,0,0,2038,4354.61,0,1,1062,22,0,0
T0063676,U7364,3644.77,IMPS,01-10-2024 07:31,Hyderabad,0,Mobile,0,0,1165,3502.47,2,0,926,7,0,0
T0060042,U7000,5617.02,UPI,27-08-2024 23:13,Delhi,0,Tablet,0,0,411,3673.13,4,1,406,23,0,0
T0055103,U6506,4470.57,UPI,01-02-2024 08:30,Delhi,0,Mobile,0,0,1771,4531.23,3,0,11,8,0,0
T0008661,U1872,2659.57,NEFT,06-11-2024 00:46,Chennai,0,Mobile,0,0,1341,3613.8,3,0,552,0,0,0
T0004783,U1485,5492.09,UPI,23-07-2024 00:31,Chennai,1,Tablet,0,0,2306,4565.26,1,1,495,0,0,0
T0005422,U1548,2568.48,UPI,30-03-2024 11:02,Mumbai,0,Mobile,0,0,616,4140.36,3,0,1325,11,1,0
T0045780,U5565,4489.85,NEFT,27-01-2024 02:11,Delhi,0,Desktop,0,0,1740,3639.64,3,0,130,2,1,0
T0079210,U8907,4996.11,IMPS,12-08-2024 19:27,Chennai,0,Mobile,0,0,2271,4530.53,0,1,1359,19,0,0
T0022767,U3285,9737.62,POS,20-10-2024 12:03,Chennai,0,Desktop,1,1,1944,4545.77,5,1,1021,12,1,1
T0068743,U7874,3674.87,NEFT,12-01-2024 08:48,Delhi,0,Desktop,0,0,629,3967.48,1,0,621,8,0,0
T0066253,U7621,3125.88,IMPS,08-12-2024 11:09,Delhi,0,Desktop,0,0,1003,3079.08,3,0,662,11,1,0
T0026915,U3696,2362.99,POS,10-09-2024 03:50,Chennai,0,Mobile,0,0,3166,4970.6,2,2,466,3,0,0
T0049507,U5943,309.4382423,IMPS,24-10-2024 03:58,Kolkata,0,Mobile,0,1,1825,3636,9,2,297,3,0,1
T0052341,U6230,2518.02,ATM Withdrawal,30-10-2024 09:04,Bangalore,0,Tablet,1,0,1890,3786,3,0,659,9,0,0
T0056409,U6635,3402.11,POS,12-04-2024 09:26,Chennai,0,Mobile,0,0,2621,3920.15,0,0,58,9,0,0
T0049726,U5963,4121.25,UPI,12-09-2024 00:31,Delhi,0,Mobile,0,0,2376,5643.43,1,0,420,0,0,0
T0062503,U7249,4554.04,IMPS,20-10-2024 11:26,Hyderabad,0,Mobile,0,0,876,4157.45,1,0,961,11,1,0
T0049953,U5988,2282.78,ATM Withdrawal,13-11-2024 10:40,Bangalore,0,Mobile,0,0,2679,2812.14,3,0,497,10,0,0
T0027706,U3779,5579.24,UPI,04-01-2025 14:10,Kolkata,0,Mobile,0,0,2450,5415.83,2,0,1251,14,1,0
T0006442,U1651,3977.83,RTGS,01-05-2024 02:21,Delhi,0,Mobile,0,0,2296,5252.55,1,1,263,2,0,0
T0067422,U7740,9214.48,POS,17-11-2024 14:28,Mumbai,0,Mobile,1,0,2589,5179.76,0,0,948,14,1,1
T0007166,U1723,5412.45,RTGS,11-10-2024 23:41,Delhi,0,Desktop,0,0,2879,5265.06,2,0,973,23,0,0
T0053436,U6341,4387.02,NEFT,11-06-2024 13:46,Mumbai,0,Tablet,0,0,1082,3914.49,2,1,512,13,0,0
T0075522,U8555,3140.81,IMPS,08-09-2024 07:10,Hyderabad,0,Mobile,0,0,584,2875.55,3,0,1122,7,1,0
T0001326,U1132,2026.16,RTGS,02-12-2024 21:52,Chennai,0,Desktop,0,0,828,2561.8,3,0,936,21,0,0
T0028118,U3824,5398.74,NEFT,18-05-2024 00:49,Bangalore,0,Desktop,0,0,2712,5462.07,1,0,840,0,1,0
T0030751,U4086,5467.51,NEFT,22-09-2024 18:36,Bangalore,1,Mobile,0,1,2199,6394.02,1,0,1037,18,1,0
